SeqID,County,ID,State,Route,Order,Direction,Notes,LumpID,Parent,Mileage Notes,SliverID,County2,State2,Manual Miles,Miles
6707,Wayne,2322,PA,US.6,94,WE,,,,,,Wayne,PA,,22.3
6708,Pike,2310,PA,US.6,95,WE,,,,,,Pike,PA,,30.7
6709,Orange,1874,NY,US.6,96,WE,,,,,,Orange,NY,,45.2
6710,Rockland,1882,NY,US.6,97,WE,,,,,,Rockland,NY,,0.3
6711,Westchester,1898,NY,US.6,98,WE,,,,,,Westchester,NY,,14.9
6712,Putnam,1878,NY,US.6,99,WE,,,,,,Putnam,NY,,16.8
6713,Western Connecticut,323,CT,US.6,100,WE,,,,,,Western Connecticut,CT,,18.5
6714,Naugatuck Valley,318,CT,US.6,101,WE,,,,,,Naugatuck Valley,CT,,31.4
6715,Capitol,315,CT,US.6,102,WE,Reentry from East,,,,2003,Capitol,CT,,38.99
6716,Southeastern Connecticut,322,CT,US.6,103,WE,Reentry from East,,,,2004,Southeastern Connecticut,CT,0.75,0.75
6717,Capitol,315,CT,US.6,104,WE,Reentry from West,,,,3003,Capitol,CT,2.31,2.31
6718,Southeastern Connecticut,322,CT,US.6,105,WE,Reentry from West,,,,3004,Southeastern Connecticut,CT,,3.05
6719,Northeastern Connecticut,319,CT,US.6,106,WE,,,,,,Northeastern Connecticut,CT,,20.8
6720,Providence,2407,RI,US.6,107,WE,,,,,,Providence,RI,,26.2
6721,Bristol,1229,MA,US.6,108,WE,,,,,,Bristol,MA,,31.7
6722,Plymouth,1238,MA,US.6,109,WE,,,,,,Plymouth,MA,,17.2
6723,Barnstable,1227,MA,US.6,110,WE,,,,,,Barnstable,MA,,68.5
6724,La Paz,109,AZ,US.60,1,WE,,,,,,La Paz,AZ,,43.1
6725,Maricopa,110,AZ,US.60,2,WE,,,,,,Maricopa,AZ,,122.7
6726,Pinal,114,AZ,US.60,3,WE,,,,,,Pinal,AZ,,41.9
6727,Gila,106,AZ,US.60,4,WE,,,,,,Gila,AZ,,77.8
6728,Navajo,112,AZ,US.60,5,WE,,,,,,Navajo,AZ,,35.3
6729,Apache,103,AZ,US.60,6,WE,,,,,,Apache,AZ,,50
6730,Catron,1807,NM,US.60,7,WE,,,,,,Catron,NM,,85.1
6731,Socorro,1834,NM,US.60,8,WE,,,,,,Socorro,NM,,107.5
6732,Torrance,1836,NM,US.60,9,WE,,,,,,Torrance,NM,,71.8
6733,Guadalupe,1816,NM,US.60,10,WE,,,,,,Guadalupe,NM,,25.5
6734,De Baca,1812,NM,US.60,11,WE,,,,,,De Baca,NM,,56.7
6735,Roosevelt,1828,NM,US.60,12,WE,,,,,,Roosevelt,NM,,12.3
6736,Curry,1811,NM,US.60,13,WE,,,,,,Curry,NM,,40.3
6737,Parmer,2800,TX,US.60,14,WE,,,,,,Parmer,TX,,38.5
6738,Castro,2650,TX,US.60,15,WE,,,,,,Castro,TX,,2.2
6739,Deaf Smith,2674,TX,US.60,16,WE,,,,,,Deaf Smith,TX,,22.4
6740,Randall,2806,TX,US.60,17,WE,,,,,,Randall,TX,,30.4
6741,Potter,2803,TX,US.60,18,WE,,,,,,Potter,TX,,15.1
6742,Carson,2648,TX,US.60,19,WE,,,,,,Carson,TX,,34
6743,Gray,2705,TX,US.60,20,WE,,,,,,Gray,TX,,23.4
6744,Roberts,2812,TX,US.60,21,WE,,,,,,Roberts,TX,,14.2
6745,Hemphill,2721,TX,US.60,22,WE,,,,,,Hemphill,TX,,32.8
6746,Lipscomb,2763,TX,US.60,23,WE,,,,,,Lipscomb,TX,,11.3
6747,Ellis,2168,OK,US.60,24,WE,,,,,,Ellis,OK,,34.9
6748,Dewey,2167,OK,US.60,25,WE,,,,,,Dewey,OK,,27.2
6749,Major,2189,OK,US.60,26,WE,,,,,,Major,OK,,58.9
6750,Garfield,2169,OK,US.60,27,WE,,,,,,Garfield,OK,,26.3
6751,Grant,2172,OK,US.60,28,WE,,,,,,Grant,OK,,29.2
6752,Kay,2181,OK,US.60,29,WE,,,,,,Kay,OK,,22.5
6753,Osage,2202,OK,US.60,30,WE,,,,,,Osage,OK,,65.8
6754,Washington,2219,OK,US.60,31,WE,,,,,,Washington,OK,,12.1
6755,Nowata,2198,OK,US.60,32,WE,,,,,,Nowata,OK,,21.9
6756,Craig,2163,OK,US.60,33,WE,,,,,,Craig,OK,,26.3
6757,Delaware,2166,OK,US.60,34,WE,,,,,,Delaware,OK,,3.9
6758,Ottawa,2203,OK,US.60,35,WE,,,,,,Ottawa,OK,,25.1
6759,Newton,1565,MO,US.60,36,WE,,,,,,Newton,MO,,34.5
6760,Barry,1497,MO,US.60,37,WE,,,,,,Barry,MO,,12.7
6761,Lawrence,1547,MO,US.60,38,WE,,,,,,Lawrence,MO,,15.2
6762,Christian,1514,MO,US.60,39,WE,,,,,,Christian,MO,,7.8
6763,Greene,1531,MO,US.60,40,WE,,,,,,Greene,MO,,27.5
6764,Webster,1606,MO,US.60,41,WE,,,,,,Webster,MO,,24
6765,Wright,1608,MO,US.60,42,WE,,,,,,Wright,MO,,25
6766,Texas,1601,MO,US.60,43,WE,,,,,,Texas,MO,,15.3
6767,Howell,1538,MO,US.60,44,WE,,,,,,Howell,MO,,24.6
6768,Shannon,1595,MO,US.60,45,WE,,,,,,Shannon,MO,,25.5
6769,Carter,1510,MO,US.60,46,WE,,,,,,Carter,MO,,39.1
6770,Butler,1504,MO,US.60,47,WE,,,,,,Butler,MO,,27.8
6771,Stoddard,1597,MO,US.60,48,WE,,,,,,Stoddard,MO,,28.2
6772,New Madrid,1564,MO,US.60,49,WE,,,,,,New Madrid,MO,,9.2
6773,Scott,1594,MO,US.60,50,WE,,,,,,Scott,MO,,2.6
6774,Mississippi,1559,MO,US.60,51,WE,,,,,,Mississippi,MO,,22.5
6775,Alexander,605,IL,US.60,52,WE,,,,W,,Alexander,IL,0.92,1
6776,Ballard,1005,KY,US.60,53,WE,,,,,,Ballard,KY,,21.5
6777,McCracken,1080,KY,US.60,54,WE,,,,,,McCracken,KY,,21.7
6778,Livingston,1071,KY,US.60,55,WE,,,,,,Livingston,KY,,29.6
6779,Crittenden,1029,KY,US.60,56,WE,,,,,,Crittenden,KY,,23.3
6780,Union,1114,KY,US.60,57,WE,,,,,,Union,KY,,26.5
6781,Henderson,1052,KY,US.60,58,WE,,,,,,Henderson,KY,,29.6
6782,Daviess,1031,KY,US.60,59,WE,,,,,,Daviess,KY,,33.4
6783,Hancock,1047,KY,US.60,60,WE,,,,,,Hancock,KY,,17.7
6784,Breckinridge,1015,KY,US.60,61,WE,,,,,,Breckinridge,KY,,31.9
6785,Meade,1083,KY,US.60,62,WE,,,,,,Meade,KY,,18.2
6786,Hardin,1048,KY,US.60,63,WE,,,,,,Hardin,KY,,4.2
6787,Jefferson,1057,KY,US.60,64,WE,,,,,,Jefferson,KY,,41.3
6788,Shelby,1107,KY,US.60,65,WE,,,,,,Shelby,KY,,23
6789,Franklin,1038,KY,US.60,66,WE,,,,,,Franklin,KY,,14.1
6790,Woodford,1121,KY,US.60,67,WE,,,,,,Woodford,KY,,13
6791,Fayette,1035,KY,US.60,68,WE,,,,,,Fayette,KY,,20.3
6792,Clark,1026,KY,US.60,69,WE,,,,,,Clark,KY,,17.2
6793,Montgomery,1088,KY,US.60,70,WE,,,,,,Montgomery,KY,,12.2
6794,Bath,1007,KY,US.60,71,WE,,,,,,Bath,KY,,16.3
6795,Rowan,1104,KY,US.60,72,WE,,,,,,Rowan,KY,,20.7
6796,Carter,1023,KY,US.60,73,WE,,,,,,Carter,KY,,35.1
6797,Boyd,1011,KY,US.60,74,WE,,,,,,Boyd,KY,,19.7
6798,Wayne,3175,WV,US.60,75,WE,,,,,,Wayne,WV,,5.6
6799,Cabell,3131,WV,US.60,76,WE,,,,,,Cabell,WV,,26.7
6800,Putnam,3165,WV,US.60,77,WE,,,,,,Putnam,WV,,9
6801,Kanawha,3145,WV,US.60,78,WE,,,,,,Kanawha,WV,,43.9
6802,Fayette,3135,WV,US.60,79,WE,,,,,,Fayette,WV,,45.9
6803,Greenbrier,3138,WV,US.60,80,WE,,,,,,Greenbrier,WV,,46.3
6804,Alleghany,2931,VA,US.60,81,WE,Reentry from East,7,1,,2001,Alleghany,VA,14.9,14.9
6805,"Covington, City of",2933,VA,US.60,82,WE,,7,,,,"Covington, City of",VA,,1.9
6806,Alleghany,2931,VA,US.60,83,WE,Reentry from West,7,1,,3001,Alleghany,VA,,25.3
6807,Rockbridge,3052,VA,US.60,84,WE,Reentry from East,22,1,,2002,Rockbridge,VA,,15.67
6808,"Lexington, City of",3055,VA,US.60,85,WE,,22,,,,"Lexington, City of",VA,,1.4
6809,Rockbridge,3052,VA,US.60,86,WE,Reentry,22,1,,1002,Rockbridge,VA,4.71,4.71
6810,"Buena Vista, City of",3054,VA,US.60,87,WE,,22,,,,"Buena Vista, City of",VA,,2.2
6811,Rockbridge,3052,VA,US.60,88,WE,Reentry from West,22,1,,3002,Rockbridge,VA,3.12,3.12
6812,Amherst,2935,VA,US.60,89,WE,,,,,,Amherst,VA,,30.8
6813,Nelson,3023,VA,US.60,90,WE,,,,,,Nelson,VA,,6.3
6814,Appomattox,2936,VA,US.60,91,WE,,,,,,Appomattox,VA,,4.2
6815,Buckingham,2950,VA,US.60,92,WE,,,,,,Buckingham,VA,,25.2
6816,Cumberland,2969,VA,US.60,93,WE,,,,,,Cumberland,VA,,15.2
6817,Powhatan,3036,VA,US.60,94,WE,,,,,,Powhatan,VA,,21.6
6818,Chesterfield,2960,VA,US.60,95,WE,,,,,,Chesterfield,VA,,12.2
6819,"Richmond, City of",2999,VA,US.60,96,WE,,3,,,,"Richmond, City of",VA,,10
6820,Henrico,2997,VA,US.60,97,WE,,3,1,,,Henrico,VA,,10.5
6821,New Kent,3024,VA,US.60,98,WE,,,,,,New Kent,VA,,18.8
6822,James City,3005,VA,US.60,99,WE,Reentry from East,17,1,,2003,James City,VA,,11.01
6823,York,3084,VA,US.60,100,WE,Reentry from East,,,,2005,York,VA,0.13,0.13
6824,James City,3005,VA,US.60,101,WE,Reentry,17,1,,1003,James City,VA,2.37,2.37
6825,"Williamsburg, City of",3007,VA,US.60,102,WE,Reentry from East,17,,,2004,"Williamsburg, City of",VA,1.77,1.77
6826,York,3084,VA,US.60,103,WE,Reentry,,,,1005,York,VA,,1.17
6827,"Williamsburg, City of",3007,VA,US.60,104,WE,Reentry from West,17,,,3004,"Williamsburg, City of",VA,,1.73
6828,James City,3005,VA,US.60,105,WE,Reentry,17,1,,1003,James City,VA,1.6,1.6
6829,York,3084,VA,US.60,106,WE,Reentry from West,,,,3005,York,VA,1,1
6830,James City,3005,VA,US.60,107,WE,Reentry from West,17,1,,3003,James City,VA,4.32,4.32
6831,"Newport News, City of",3025,VA,US.60,108,WE,,,,,,"Newport News, City of",VA,,21.5
6832,"Hampton, City of",2995,VA,US.60,109,WE,,,,,,"Hampton, City of",VA,,9.2
6833,"Norfolk, City of",3026,VA,US.60,110,WE,,,,,,"Norfolk, City of",VA,,8.2
6834,"Virginia Beach, City of",3074,VA,US.60,111,WE,,,,,,"Virginia Beach, City of",VA,,17.1
6835,Jasper,2435,SC,US.601,1,SN,,,,,,Jasper,SC,,5.9
6836,Hampton,2433,SC,US.601,2,SN,,,,,,Hampton,SC,,28
6837,Colleton,2423,SC,US.601,3,SN,,,,,,Colleton,SC,,4.7
6838,Bamberg,2413,SC,US.601,4,SN,,,,,,Bamberg,SC,,20.6
6839,Orangeburg,2446,SC,US.601,5,SN,,,,,,Orangeburg,SC,,23.8
6840,Calhoun,2417,SC,US.601,6,SN,,,,,,Calhoun,SC,,15.8
6841,Richland,2448,SC,US.601,7,SN,,,,,,Richland,SC,,23.9
6842,Kershaw,2436,SC,US.601,8,SN,,,,,,Kershaw,SC,,32.5
6843,Lancaster,2437,SC,US.601,9,SN,,,,,,Lancaster,SC,,16.6
6844,Chesterfield,2421,SC,US.601,10,SN,,,,,,Chesterfield,SC,,12.1
6845,Union,1990,NC,US.601,11,SN,,,,,,Union,NC,,29.1
6846,Cabarrus,1913,NC,US.601,12,SN,,,,,,Cabarrus,NC,,26.2
6847,Rowan,1980,NC,US.601,13,SN,,,,,,Rowan,NC,,23
6848,Davie,1930,NC,US.601,14,SN,,,,,,Davie,NC,,21.1
6849,Yadkin,1999,NC,US.601,15,SN,,,,,,Yadkin,NC,,16.6
6850,Surry,1986,NC,US.601,16,SN,,,,,,Surry,NC,,17.5
6851,Orleans,1157,LA,US.61,1,SN,,,,,,Orleans,LA,,2.3
6852,Jefferson,1147,LA,US.61,2,SN,,,,,,Jefferson,LA,,9.4
6853,St. Charles,1166,LA,US.61,3,SN,,,,,,St. Charles,LA,,11.3
6854,St. John the Baptist,1169,LA,US.61,4,SN,,,,,,St. John the Baptist,LA,,14.2
6855,St. James,1168,LA,US.61,5,SN,,,,,,St. James,LA,,8.8
6856,Ascension,1124,LA,US.61,6,SN,,,,,,Ascension,LA,,18.9
6857,East Baton Rouge,1138,LA,US.61,7,SN,,,,,,East Baton Rouge,LA,,31.4
6858,East Feliciana,1140,LA,US.61,8,SN,,,,,,East Feliciana,LA,,4.3
6859,West Feliciana,1184,LA,US.61,9,SN,,,,,,West Feliciana,LA,,22
6860,Wilkinson,1489,MS,US.61,10,SN,,,,,,Wilkinson,MS,,26.8
6861,Adams,1411,MS,US.61,11,SN,,,,,,Adams,MS,,29.1
6862,Jefferson,1442,MS,US.61,12,SN,,,,,,Jefferson,MS,,22.5
6863,Claiborne,1421,MS,US.61,13,SN,,,,,,Claiborne,MS,,16.6
6864,Warren,1485,MS,US.61,14,SN,,,,,,Warren,MS,,37.9
6865,Issaquena,1438,MS,US.61,15,SN,,,,,,Issaquena,MS,,6.5
6866,Sharkey,1473,MS,US.61,16,SN,,,,,,Sharkey,MS,,35.1
6867,Washington,1486,MS,US.61,17,SN,,,,,,Washington,MS,,31.7
6868,Bolivar,1416,MS,US.61,18,SN,,,,,,Bolivar,MS,,44
6869,Coahoma,1424,MS,US.61,19,SN,,,,,,Coahoma,MS,,30.1
6870,Tunica,1482,MS,US.61,20,SN,,,,,,Tunica,MS,,31.2
6871,DeSoto,1427,MS,US.61,21,SN,,,,,,DeSoto,MS,,11.9
6872,Shelby,2599,TN,US.61,22,SN,,,,,,Shelby,TN,,11.8
6873,Crittenden,135,AR,US.61,23,SN,,,,,,Crittenden,AR,,28.7
6874,Mississippi,164,AR,US.61,24,SN,,,,,,Mississippi,AR,,47.2
6875,Pemiscot,1570,MO,US.61,25,SN,,,,,,Pemiscot,MO,,33.5
6876,New Madrid,1564,MO,US.61,26,SN,,,,,,New Madrid,MO,,37.7
6877,Scott,1594,MO,US.61,27,SN,,,,,,Scott,MO,,28.6
6878,Cape Girardeau,1508,MO,US.61,28,SN,,,,,,Cape Girardeau,MO,,30.1
6879,Perry,1571,MO,US.61,29,SN,,,,,,Perry,MO,,23.6
6880,Ste. Genevieve,1590,MO,US.61,30,SN,,,,,,Ste. Genevieve,MO,,29.3
6881,Jefferson,1542,MO,US.61,31,SN,,,,,,Jefferson,MO,,30.3
6882,St. Louis,1588,MO,US.61,32,SN,,,,,,St. Louis,MO,,30.8
6883,St. Charles,1584,MO,US.61,33,SN,,,,,,St. Charles,MO,,20.3
6884,Lincoln,1549,MO,US.61,34,SN,,,,,,Lincoln,MO,,25
6885,Pike,1574,MO,US.61,35,SN,,,,,,Pike,MO,,27.9
6886,Ralls,1579,MO,US.61,36,SN,,,,,,Ralls,MO,,13.1
6887,Marion,1555,MO,US.61,37,SN,,,,,,Marion,MO,,24.3
6888,Lewis,1548,MO,US.61,38,SN,,,,,,Lewis,MO,,21.5
6889,Clark,1515,MO,US.61,39,SN,,,,,,Clark,MO,,17
6890,Lee,853,IA,US.61,40,SN,,,,,,Lee,IA,,31.9
6891,Des Moines,826,IA,US.61,41,SN,,,,,,Des Moines,IA,,26.8
6892,Louisa,855,IA,US.61,42,SN,,,,,,Louisa,IA,,18.4
6893,Muscatine,867,IA,US.61,43,SN,,,,,,Muscatine,IA,,29
6894,Scott,879,IA,US.61,44,SN,,,,,,Scott,IA,,30.3
6895,Clinton,820,IA,US.61,45,SN,,,,,,Clinton,IA,,20.1
6896,Jackson,846,IA,US.61,46,SN,,,,,,Jackson,IA,,19.4
6897,Dubuque,828,IA,US.61,47,SN,,,,,,Dubuque,IA,,16.9
6898,Grant,3202,WI,US.61,48,SN,,,,,,Grant,WI,,52.1
6899,Crawford,3192,WI,US.61,49,SN,,,,,,Crawford,WI,,21.5
6900,Vernon,3243,WI,US.61,50,SN,,,,,,Vernon,WI,,33
6901,La Crosse,3212,WI,US.61,51,SN,,,,,,La Crosse,WI,,14
6902,Houston,1351,MN,US.61,52,SN,,,,,,Houston,MN,,3.2
6903,Winona,1408,MN,US.61,53,SN,,,,,,Winona,MN,,39.6
6904,Wabasha,1402,MN,US.61,54,SN,,,,,,Wabasha,MN,,30.6
6905,Goodhue,1348,MN,US.61,55,SN,,,,,,Goodhue,MN,,30.4
6906,Dakota,1342,MN,US.61,56,SN,,,,,,Dakota,MN,,13.3
6907,Washington,1405,MN,US.61,57,SN,Reentry from North,,,,2001,Washington,MN,,13.2
6908,Ramsey,1385,MN,US.61,58,SN,,,,,,Ramsey,MN,,19.1
6909,Washington,1405,MN,US.61,59,SN,Reentry from South,,,,3001,Washington,MN,12.2,12.2
6910,Chisago,1336,MN,US.61,60,SN,,,,,,Chisago,MN,,3.2
6911,El Paso,2685,TX,US.62,1,WE,,,,,,El Paso,TX,,30.6
6912,Hudspeth,2730,TX,US.62,2,WE,,,,,,Hudspeth,TX,,66
6913,Culberson,2670,TX,US.62,3,WE,,,,,,Culberson,TX,,32.7
6914,Eddy,1814,NM,US.62,4,WE,,,,,,Eddy,NM,,62.1
6915,Lea,1819,NM,US.62,5,WE,,,,,,Lea,NM,,47.4
6916,Gaines,2698,TX,US.62,6,WE,,,,,,Gaines,TX,,43.7
6917,Terry,2838,TX,US.62,7,WE,,,,,,Terry,TX,,37.1
6918,Hockley,2725,TX,US.62,8,WE,,,,,,Hockley,TX,,8
6919,Lubbock,2767,TX,US.62,9,WE,,,,,,Lubbock,TX,,34.8
6920,Crosby,2669,TX,US.62,10,WE,,,,,,Crosby,TX,,20.5
6921,Floyd,2692,TX,US.62,11,WE,,,,,,Floyd,TX,,28.8
6922,Motley,2788,TX,US.62,12,WE,,,,,,Motley,TX,,31.7
6923,Cottle,2666,TX,US.62,13,WE,,,,,,Cottle,TX,,34.3
6924,Childress,2653,TX,US.62,14,WE,,,,,,Childress,TX,,37
6925,Harmon,2174,OK,US.62,15,WE,,,,,,Harmon,OK,,19.4
6926,Jackson,2178,OK,US.62,16,WE,,,,,,Jackson,OK,,32.8
6927,Tillman,2216,OK,US.62,17,WE,"Abuts, to the South, 5.81 mi. shared with Kiowa",,,,,Tillman,OK,5.81,2.91
6928,Kiowa,2183,OK,US.62,18,WE,,,,,,Kiowa,OK,,13
6929,Comanche,2161,OK,US.62,19,WE,,,,,,Comanche,OK,,41.6
6930,Caddo,2153,OK,US.62,20,WE,,,,,,Caddo,OK,,31.5
6931,Grady,2171,OK,US.62,21,WE,,,,,,Grady,OK,,26.9
6932,McClain,2192,OK,US.62,22,WE,,,,,,McClain,OK,,14.2
6933,Cleveland,2159,OK,US.62,23,WE,,,,,,Cleveland,OK,,5.3
6934,Oklahoma,2200,OK,US.62,24,WE,,,,,,Oklahoma,OK,,32.8
6935,Lincoln,2186,OK,US.62,25,WE,,,,,,Lincoln,OK,,30.2
6936,Okfuskee,2199,OK,US.62,26,WE,,,,,,Okfuskee,OK,,33.1
6937,Okmulgee,2201,OK,US.62,27,WE,,,,,,Okmulgee,OK,,33.3
6938,Muskogee,2196,OK,US.62,28,WE,,,,,,Muskogee,OK,,43.3
6939,Cherokee,2156,OK,US.62,29,WE,,,,,,Cherokee,OK,,27
6940,Adair,2146,OK,US.62,30,WE,,,,,,Adair,OK,,16.9
6941,Washington,189,AR,US.62,31,WE,,,,,,Washington,AR,,37
6942,Benton,121,AR,US.62,32,WE,,,,,,Benton,AR,,35.4
6943,Carroll,125,AR,US.62,33,WE,,,,,,Carroll,AR,,41.4
6944,Boone,122,AR,US.62,34,WE,,,,,,Boone,AR,,28.2
6945,Marion,162,AR,US.62,35,WE,,,,,,Marion,AR,,23.8
6946,Baxter,120,AR,US.62,36,WE,,,,,,Baxter,AR,,25.9
6947,Fulton,142,AR,US.62,37,WE,Reentry from East,,,,2001,Fulton,AR,,34.41
6948,Sharp,185,AR,US.62,38,WE,Reentry from East,,,,2002,Sharp,AR,,24.46
6949,Fulton,142,AR,US.62,39,WE,Reentry from West,,,,3001,Fulton,AR,2.89,2.89
6950,Sharp,185,AR,US.62,40,WE,Reentry from West,,,,3002,Sharp,AR,1.24,1.24
6951,Lawrence,155,AR,US.62,41,WE,Reentry from East,,,,2003,Lawrence,AR,1.65,1.65
6952,Randolph,178,AR,US.62,42,WE,Reentry from East,,,,2004,Randolph,AR,0.16,0.16
6953,Lawrence,155,AR,US.62,43,WE,Reentry from West,,,,3003,Lawrence,AR,,4.75
6954,Randolph,178,AR,US.62,44,WE,Reentry from West,,,,3004,Randolph,AR,,28.24
6955,Clay,128,AR,US.62,45,WE,,,,,,Clay,AR,,44.6
6956,Dunklin,1527,MO,US.62,46,WE,,,,,,Dunklin,MO,,14.9
6957,New Madrid,1564,MO,US.62,47,WE,,,,,,New Madrid,MO,,43.9
6958,Scott,1594,MO,US.62,48,WE,,,,,,Scott,MO,,5.3
6959,Mississippi,1559,MO,US.62,49,WE,,,,,,Mississippi,MO,,22.6
6960,Alexander,605,IL,US.62,50,WE,,,,W,,Alexander,IL,0.92,1
6961,Ballard,1005,KY,US.62,51,WE,Reentry from East,,,,2005,Ballard,KY,,8.15
6962,Carlisle,1021,KY,US.62,52,WE,,,,,,Carlisle,KY,,17.8
6963,Ballard,1005,KY,US.62,53,WE,Reentry from West,,,,3005,Ballard,KY,1.75,1.75
6964,McCracken,1080,KY,US.62,54,WE,,,,,,McCracken,KY,,23.6
6965,Marshall,1077,KY,US.62,55,WE,,,,,,Marshall,KY,,12.2
6966,Livingston,1071,KY,US.62,56,WE,,,,,,Livingston,KY,,2.9
6967,Lyon,1073,KY,US.62,57,WE,,,,,,Lyon,KY,,14.2
6968,Caldwell,1018,KY,US.62,58,WE,,,,,,Caldwell,KY,,18.3
6969,Hopkins,1055,KY,US.62,59,WE,,,,,,Hopkins,KY,,22.2
6970,Muhlenberg,1090,KY,US.62,60,WE,,,,,,Muhlenberg,KY,,26.1
6971,Ohio,1093,KY,US.62,61,WE,,,,,,Ohio,KY,,26
6972,Grayson,1044,KY,US.62,62,WE,,,,,,Grayson,KY,,33.5
6973,Hardin,1048,KY,US.62,63,WE,,,,,,Hardin,KY,,28.3
6974,Nelson,1091,KY,US.62,64,WE,,,,,,Nelson,KY,,37.5
6975,Anderson,1004,KY,US.62,65,WE,,,,,,Anderson,KY,,22.9
6976,Woodford,1121,KY,US.62,66,WE,,,,,,Woodford,KY,,17.7
6977,Scott,1106,KY,US.62,67,WE,,,,,,Scott,KY,,19
6978,Bourbon,1010,KY,US.62,68,WE,,,,,,Bourbon,KY,,0.3
6979,Harrison,1050,KY,US.62,69,WE,,,,,,Harrison,KY,,24.4
6980,Robertson,1102,KY,US.62,70,WE,,,,,,Robertson,KY,,15.5
6981,Mason,1079,KY,US.62,71,WE,,,,,,Mason,KY,,18
6982,Brown,2065,OH,US.62,72,WE,,,,,,Brown,OH,,28.4
6983,Highland,2093,OH,US.62,73,WE,,,,,,Highland,OH,,27.8
6984,Fayette,2081,OH,US.62,74,WE,,,,,,Fayette,OH,,26.9
6985,Madison,2106,OH,US.62,75,WE,,,,,,Madison,OH,,2.8
6986,Pickaway,2122,OH,US.62,76,WE,,,,,,Pickaway,OH,,7.7
6987,Franklin,2082,OH,US.62,77,WE,,,,,,Franklin,OH,,33.3
6988,Licking,2102,OH,US.62,78,WE,,,,,,Licking,OH,,20.7
6989,Knox,2099,OH,US.62,79,WE,,,,,,Knox,OH,,22.7
6990,Holmes,2095,OH,US.62,80,WE,,,,,,Holmes,OH,,37.1
6991,Stark,2133,OH,US.62,81,WE,,,,,,Stark,OH,,39.7
6992,Columbiana,2072,OH,US.62,82,WE,,,,,,Columbiana,OH,,6.9
6993,Mahoning,2107,OH,US.62,83,WE,,,,,,Mahoning,OH,,29.2
6994,Trumbull,2135,OH,US.62,84,WE,,,,,,Trumbull,OH,,9.3
6995,Mercer,2301,PA,US.62,85,WE,,,,,,Mercer,PA,,33.6
6996,Venango,2319,PA,US.62,86,WE,,,,,,Venango,PA,,33.1
6997,Forest,2285,PA,US.62,87,WE,,,,,,Forest,PA,,14.2
6998,Warren,2320,PA,US.62,88,WE,,,,,,Warren,PA,,37.7
6999,Chautauqua,1845,NY,US.62,89,WE,,,,,,Chautauqua,NY,,24.4
7000,Cattaraugus,1843,NY,US.62,90,WE,,,,,,Cattaraugus,NY,,21.1
7001,Erie,1853,NY,US.62,91,WE,,,,,,Erie,NY,,44.5
7002,Niagara,1870,NY,US.62,92,WE,,,,,,Niagara,NY,,13
7003,Lincoln,1152,LA,US.63,1,SN,,,,,,Lincoln,LA,,15.9
7004,Union,1177,LA,US.63,2,SN,,,,,,Union,LA,,18.8
7005,Claiborne,1135,LA,US.63,3,SN,"Abuts, to the West",,,,,Claiborne,LA,,0.4
7006,Union,187,AR,US.63,4,SN,,,,,,Union,AR,,34.2
7007,Bradley,123,AR,US.63,5,SN,,,,,,Bradley,AR,,38.1
7008,Cleveland,130,AR,US.63,6,SN,,,,,,Cleveland,AR,,25.8
7009,Jefferson,152,AR,US.63,7,SN,,,,,,Jefferson,AR,,36.2
7010,Arkansas,118,AR,US.63,8,SN,,,,,,Arkansas,AR,,15
7011,Prairie,176,AR,US.63,9,SN,,,,,,Prairie,AR,,30.4
7012,Monroe,165,AR,US.63,10,SN,,,,,,Monroe,AR,,17.6
7013,Woodruff,191,AR,US.63,11,SN,,,,,,Woodruff,AR,,15.8
7014,Cross,136,AR,US.63,12,SN,,,,,,Cross,AR,,16.2
7015,Poinsett,173,AR,US.63,13,SN,,,,,,Poinsett,AR,,19.8
7016,Craighead,133,AR,US.63,14,SN,,,,,,Craighead,AR,,26.1
7017,Greene,145,AR,US.63,15,SN,,,,,,Greene,AR,,0.4
7018,Lawrence,155,AR,US.63,16,SN,Reentry from North,,,,2001,Lawrence,AR,,31.55
7019,Randolph,178,AR,US.63,17,SN,,,,,,Randolph,AR,0.16,0.16
7020,Lawrence,155,AR,US.63,18,SN,Reentry from South,,,,3001,Lawrence,AR,1.65,1.65
7021,Sharp,185,AR,US.63,19,SN,,,,,,Sharp,AR,,16.7
7022,Fulton,142,AR,US.63,20,SN,,,,,,Fulton,AR,,14.6
7023,Oregon,1567,MO,US.63,21,SN,,,,,,Oregon,MO,,14.5
7024,Howell,1538,MO,US.63,22,SN,,,,,,Howell,MO,,39.4
7025,Texas,1601,MO,US.63,23,SN,,,,,,Texas,MO,,44.3
7026,Phelps,1573,MO,US.63,24,SN,,,,,,Phelps,MO,,34.4
7027,Maries,1554,MO,US.63,25,SN,,,,,,Maries,MO,,25.4
7028,Osage,1568,MO,US.63,26,SN,,,,,,Osage,MO,,17.6
7029,Cole,1518,MO,US.63,27,SN,,,,,,Cole,MO,,12.3
7030,Callaway,1506,MO,US.63,28,SN,,,,,,Callaway,MO,,6.7
7031,Boone,1502,MO,US.63,29,SN,,,,,,Boone,MO,,43.8
7032,Randolph,1580,MO,US.63,30,SN,,,,,,Randolph,MO,,27.1
7033,Macon,1552,MO,US.63,31,SN,,,,,,Macon,MO,,30.5
7034,Adair,1493,MO,US.63,32,SN,,,,,,Adair,MO,,23.8
